step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
2758,2033200,22064,0.008089421691603503,1.0,1.0,,,,,
2759,2034168,22072,0.00935277030803353,0.875,0.9166666666666666,,,,,
2760,2035008,22080,0.010901291567547041,1.0,1.0,,,,,
2761,2035528,22088,0.013272177885145613,1.0,1.0,0.03007833347249958,0.75,0.875,,
2762,2036496,22096,0.01674760612510693,0.875,0.9473684210526315,,,,,
2763,2037272,22104,0.010787624558566099,1.0,1.0,,,,,
2764,2038112,22112,0.010386226115420248,1.0,1.0,,,,,
2765,2038760,22120,0.011031779075742518,1.0,1.0,,,,,
2766,2039344,22128,0.012550349238974958,1.0,1.0,,,,,
2767,2039864,22136,0.013571751595518008,1.0,1.0,,,,,
2768,2040384,22144,0.013001731258234664,1.0,1.0,,,,,
2769,2040840,22152,0.01320133408161894,1.0,1.0,0.02563363497929233,0.75,0.8823529411764706,,
2770,2041488,22160,0.011537735925800863,1.0,1.0,,,,,
2771,2042008,22168,0.012844877869585998,1.0,1.0,,,,,
2772,2042976,22176,0.010851388337088546,0.875,0.9411764705882353,,,,,
2773,2043816,22184,0.006799637291706966,1.0,1.0,,,,,
2774,2044592,22192,0.013408159574429595,0.875,0.9411764705882353,,,,,
2775,2045240,22200,0.016387002849665863,0.875,0.9333333333333333,,,,,
2776,2046272,22208,0.010641784627120964,0.875,0.9473684210526315,,,,,
2777,2046728,22216,0.01545598289105446,1.0,1.0,0.023393053145973362,0.625,0.8235294117647058,,
2778,2047440,22224,0.01977904498999759,0.875,0.9285714285714286,,,,,
2779,2048024,22232,0.013872021687587905,1.0,1.0,,,,,
2780,2048608,22240,0.011300875917196942,1.0,1.0,,,,,
2781,2049384,22248,0.0110668512204996,1.0,1.0,,,,,
2782,2049968,22256,0.012249299093536684,1.0,1.0,,,,,
2783,2050680,22264,0.008892489946106693,1.0,1.0,,,,,
2784,2051264,22272,0.012288588223832164,1.0,1.0,,,,,
2785,2051912,22280,0.011697140110976379,1.0,1.0,0.026247878455050357,0.75,0.8947368421052632,,
2786,2052688,22288,0.009120085538573524,1.0,1.0,,,,,
2787,2053272,22296,0.014386113111847386,1.0,1.0,,,,,
2788,2053792,22304,0.01820912907510678,0.75,0.8666666666666667,,,,,
2789,2054440,22312,0.010390804508233048,1.0,1.0,,,,,
2790,2055408,22320,0.010177272220606314,1.0,1.0,,,,,
2791,2056184,22328,0.00968216709391053,1.0,1.0,,,,,
2792,2056960,22336,0.012101674768083772,1.0,1.0,,,,,
2793,2058248,22344,0.006459134704874733,1.0,1.0,0.0351456626173729,0.5,0.75,,
2794,2058832,22352,0.011077574592019532,1.0,1.0,,,,,
2795,2059608,22360,0.011566427667287242,1.0,1.0,,,,,
2796,2060192,22368,0.010254779367199802,1.0,1.0,,,,,
2797,2060712,22376,0.01046579932742178,1.0,1.0,,,,,
2798,2061360,22384,0.011883233502264204,1.0,1.0,,,,,
2799,2062136,22392,0.009292716430937641,1.0,1.0,,,,,
2800,2062912,22400,0.011264181274709071,1.0,1.0,,,,,
2801,2063624,22408,0.01891230437705226,0.875,0.9411764705882353,0.017709446562451693,0.875,0.9523809523809523,,
2802,2064528,22416,0.009751647297614375,1.0,1.0,,,,,
2803,2065176,22424,0.012678584879670893,0.875,0.9166666666666666,,,,,
2804,2065952,22432,0.011187356015255221,0.875,0.9523809523809523,,,,,
2805,2066984,22440,0.009188550970525133,1.0,1.0,,,,,
2806,2067568,22448,0.013901892587961144,1.0,1.0,,,,,
2807,2068600,22456,0.009810597666699117,1.0,1.0,,,,,
2808,2069056,22464,0.014795890877300297,1.0,1.0,,,,,
2809,2069640,22472,0.011683559622883656,1.0,1.0,0.014188513835230994,0.875,0.9444444444444444,,
2810,2070288,22480,0.010337366530684561,1.0,1.0,,,,,
2811,2071128,22488,0.007462855537453685,1.0,1.0,,,,,
2812,2071776,22496,0.012424674050362797,1.0,1.0,,,,,
2813,2072296,22504,0.020714986819139615,0.875,0.9285714285714286,,,,,
2814,2073008,22512,0.009868297357167122,1.0,1.0,,,,,
2815,2073656,22520,0.011618018612552277,1.0,1.0,,,,,
2816,2074432,22528,0.008957704142839317,1.0,1.0,,,,,
2817,2075016,22536,0.011591735070775445,1.0,1.0,0.03434677593938058,0.5,0.7333333333333333,,
2818,2075664,22544,0.009644934558745068,1.0,1.0,,,,,
2819,2076568,22552,0.007908211468973983,1.0,1.0,,,,,
2820,2077216,22560,0.01085302761682412,1.0,1.0,,,,,
2821,2077800,22568,0.011038626326107798,1.0,1.0,,,,,
2822,2078512,22576,0.011668578995748002,1.0,1.0,,,,,
2823,2079160,22584,0.010389843728885993,1.0,1.0,,,,,
2824,2080192,22592,0.010522344890179046,0.875,0.9090909090909091,,,,,
2825,2080776,22600,0.011580026982395773,1.0,1.0,0.022861429674945855,0.875,0.9523809523809523,,
2826,2081424,22608,0.012242685463442683,1.0,1.0,,,,,
2827,2082328,22616,0.00766305227182999,1.0,1.0,,,,,
2828,2083104,22624,0.014558388018570435,0.875,0.9230769230769231,,,,,
2829,2083624,22632,0.01384176441886428,1.0,1.0,,,,,
2830,2084464,22640,0.009523937051372357,1.0,1.0,,,,,
2831,2085240,22648,0.013099531309774629,0.875,0.9285714285714286,,,,,
2832,2086080,22656,0.011519292678808442,1.0,1.0,,,,,
2833,2086792,22664,0.011650028204720863,1.0,1.0,0.028627496047847124,0.75,0.8888888888888888,,
2834,2087568,22672,0.011466134570527657,0.875,0.9333333333333333,,,,,
2835,2088280,22680,0.011037329490244318,1.0,1.0,,,,,
2836,2088928,22688,0.016183876739854,0.75,0.8888888888888888,,,,,
2837,2089704,22696,0.009979086220240263,1.0,1.0,,,,,
2838,2090224,22704,0.012283116315232443,1.0,1.0,,,,,
2839,2091064,22712,0.009428165935392911,0.875,0.9230769230769231,,,,,
2840,2091968,22720,0.009877090213291728,1.0,1.0,,,,,
2841,2092552,22728,0.010702369193952437,1.0,1.0,0.017736180418600242,0.75,0.8888888888888888,,
2842,2093392,22736,0.009393846779504144,0.875,0.9375,,,,,
2843,2094168,22744,0.009447126427947292,1.0,1.0,,,,,
2844,2094752,22752,0.014642766484414474,1.0,1.0,,,,,
2845,2095464,22760,0.012675706638860902,1.0,1.0,,,,,
2846,2096304,22768,0.011742671665965317,1.0,1.0,,,,,
2847,2096952,22776,0.01402576259174367,0.875,0.9333333333333333,,,,,
2848,2097664,22784,0.016681710544133067,1.0,1.0,,,,,
2849,2098568,22792,0.0114046813361558,0.875,0.9473684210526315,0.03385177552861916,0.625,0.8333333333333334,,
2850,2099280,22800,0.01032754900886865,1.0,1.0,,,,,
2851,2099800,22808,0.020039291967350457,0.875,0.9411764705882353,,,,,
2852,2100384,22816,0.009442886218532339,1.0,1.0,,,,,
2853,2101096,22824,0.01262137716496754,0.875,0.9375,,,,,
2854,2101872,22832,0.01018289412001057,1.0,1.0,,,,,
2855,2103096,22840,0.008923035014416674,1.0,1.0,,,,,
2856,2103744,22848,0.012052786102348195,1.0,1.0,,,,,
2857,2104264,22856,0.012734451138425876,1.0,1.0,0.014147068750089097,0.875,0.9285714285714286,,
2858,2105104,22864,0.01536041280165957,0.75,0.875,,,,,
2859,2106264,22872,0.00826995218791238,1.0,1.0,,,,,
2860,2106912,22880,0.013419949517417904,0.875,0.9375,,,,,
2861,2107752,22888,0.012143906902355731,1.0,1.0,,,,,
2862,2108336,22896,0.011925821397001832,1.0,1.0,,,,,
2863,2108984,22904,0.013510881170471079,1.0,1.0,,,,,
2864,2109760,22912,0.01173271600163261,0.875,0.9473684210526315,,,,,
2865,2110216,22920,0.01799829193212113,0.875,0.95,0.025366932536574117,0.75,0.8823529411764706,,
2866,2110800,22928,0.009316838569137328,1.0,1.0,,,,,
2867,2111512,22936,0.012915889817816745,0.875,0.9444444444444444,,,,,
2868,2112032,22944,0.011453038279598537,1.0,1.0,,,,,
2869,2112808,22952,0.012810975009787113,1.0,1.0,,,,,
2870,2114096,22960,0.009380155831114706,1.0,1.0,,,,,
2871,2114872,22968,0.010239668010877995,1.0,1.0,,,,,
2872,2116224,22976,0.008708024898736377,1.0,1.0,,,,,
2873,2116872,22984,0.012152452904364225,1.0,1.0,0.0375545372050526,0.5,0.7142857142857143,,
2874,2117584,22992,0.01165995468221563,1.0,1.0,,,,,
2875,2118808,23000,0.007888998450316103,1.0,1.0,,,,,
2876,2119584,23008,0.010990505058897438,0.875,0.9375,,,,,
2877,2120488,23016,0.008361323248682495,1.0,1.0,,,,,
2878,2121712,23024,0.008878298116657525,1.0,1.0,,,,,
2879,2122360,23032,0.016566822652563897,0.875,0.9545454545454546,,,,,
2880,2123392,23040,0.01001623897980571,1.0,1.0,,,,,
2881,2124040,23048,0.012485900249173554,1.0,1.0,0.016119361267935596,0.625,0.8333333333333334,,
2882,2125072,23056,0.00793492597056554,1.0,1.0,,,,,
2883,2126104,23064,0.00924046433335435,1.0,1.0,,,,,
2884,2126880,23072,0.008741462407383853,1.0,1.0,,,,,
2885,2127464,23080,0.010390640653221227,1.0,1.0,,,,,
2886,2128176,23088,0.010029902719556753,1.0,1.0,,,,,
2887,2128952,23096,0.010994877040284833,1.0,1.0,,,,,
2888,2129600,23104,0.01099917668413633,1.0,1.0,,,,,
2889,2131144,23112,0.0064439561613492255,1.0,1.0,0.031772713449384773,0.5,0.7777777777777778,,
2890,2131984,23120,0.012505875218395784,0.875,0.9375,,,,,
2891,2132824,23128,0.010133948105000807,1.0,1.0,,,,,
2892,2133344,23136,0.012451240019579882,1.0,1.0,,,,,
2893,2133864,23144,0.01012088673984465,1.0,1.0,,,,,
2894,2134320,23152,0.014652328992943577,0.875,0.9375,,,,,
2895,2134840,23160,0.013490432095751502,1.0,1.0,,,,,
2896,2135488,23168,0.011897369821912463,1.0,1.0,,,,,
2897,2136008,23176,0.015290322298018282,0.875,0.9375,0.011110466332965866,0.875,0.9230769230769231,,
2898,2136592,23184,0.011065854718424646,1.0,1.0,,,,,
2899,2137560,23192,0.00922802887638133,1.0,1.0,,,,,
2900,2138208,23200,0.012459064754603589,1.0,1.0,,,,,
2901,2138856,23208,0.013086636281870312,0.875,0.9375,,,,,
2902,2139504,23216,0.0135203149172751,1.0,1.0,,,,,
2903,2140152,23224,0.010523119023737251,1.0,1.0,,,,,
2904,2141184,23232,0.0072688226208845515,0.875,0.9473684210526315,,,,,
2905,2141896,23240,0.011977045893125933,1.0,1.0,0.02203250564937711,0.75,0.875,,
2906,2142544,23248,0.009338142008872723,1.0,1.0,,,,,
2907,2144088,23256,0.00617090137837709,1.0,1.0,,,,,
2908,2144608,23264,0.015144114711810186,1.0,1.0,,,,,
2909,2145256,23272,0.010167005568936354,1.0,1.0,,,,,
2910,2145776,23280,0.016536190047308778,0.875,0.9166666666666666,,,,,
2911,2146744,23288,0.008332356897314885,1.0,1.0,,,,,
2912,2147328,23296,0.014107132286723624,1.0,1.0,,,,,
2913,2147912,23304,0.010921792016824874,1.0,1.0,0.015322878103768577,0.875,0.9230769230769231,,
2914,2148624,23312,0.01142313227736858,1.0,1.0,,,,,
2915,2149400,23320,0.01072184506384822,1.0,1.0,,,,,
2916,2150176,23328,0.009610886694671994,1.0,1.0,,,,,
2917,2150888,23336,0.011526812013825362,1.0,1.0,,,,,
2918,2151344,23344,0.013841602596587704,1.0,1.0,,,,,
2919,2152120,23352,0.010894295596633524,1.0,1.0,,,,,
2920,2152576,23360,0.010918229092238139,1.0,1.0,,,,,
2921,2153352,23368,0.011465699219661547,1.0,1.0,0.014448747416526204,1.0,1.0,,
2922,2154256,23376,0.009627017986682473,1.0,1.0,,,,,
2923,2155096,23384,0.010819869866250149,1.0,1.0,,,,,
2924,2155744,23392,0.009685391277366378,1.0,1.0,,,,,
2925,2156520,23400,0.012476800625595863,1.0,1.0,,,,,
2926,2157424,23408,0.010915346218119402,1.0,1.0,,,,,
2927,2158072,23416,0.009903290115323671,1.0,1.0,,,,,
2928,2159168,23424,0.007275945437625202,1.0,1.0,,,,,
2929,2159816,23432,0.01060806923527514,1.0,1.0,0.018831591949609195,0.875,0.9285714285714286,,
2930,2160464,23440,0.013900156994500566,0.875,0.9333333333333333,,,,,
2931,2161176,23448,0.010850173783553562,1.0,1.0,,,,,
2932,2161760,23456,0.013455746260897097,1.0,1.0,,,,,
2933,2162664,23464,0.009549282677875054,0.875,0.9375,,,,,
2934,2163248,23472,0.01301461566127043,1.0,1.0,,,,,
2935,2163896,23480,0.012491087270061497,0.875,0.9411764705882353,,,,,
2936,2164608,23488,0.010015615407976979,1.0,1.0,,,,,
2937,2165512,23496,0.010594913212352971,1.0,1.0,0.028350949499282373,0.75,0.8947368421052632,,
2938,2166160,23504,0.014898872789326903,1.0,1.0,,,,,
2939,2166744,23512,0.01669002544999289,0.875,0.9411764705882353,,,,,
2940,2167392,23520,0.01395182398805237,1.0,1.0,,,,,
2941,2168104,23528,0.014670171888470753,0.875,0.9411764705882353,,,,,
2942,2168688,23536,0.014751450225120382,0.875,0.9444444444444444,,,,,
2943,2169208,23544,0.013912901217446514,1.0,1.0,,,,,
2944,2169792,23552,0.01385224707733755,1.0,1.0,,,,,
2945,2170504,23560,0.011032847443903248,1.0,1.0,0.018083238184316616,0.75,0.8571428571428571,,
2946,2171216,23568,0.018451887412736234,0.75,0.8461538461538461,,,,,
2947,2172056,23576,0.009407107781248517,1.0,1.0,,,,,
2948,2172640,23584,0.010428734291276921,1.0,1.0,,,,,
2949,2173480,23592,0.011274736496072624,1.0,1.0,,,,,
2950,2174064,23600,0.014532224533132307,0.75,0.875,,,,,
2951,2174776,23608,0.0107649635940785,1.0,1.0,,,,,
2952,2175488,23616,0.011073556079855369,1.0,1.0,,,,,
2953,2176392,23624,0.010945664065412057,1.0,1.0,0.03117348906660952,0.875,0.9444444444444444,,
2954,2176976,23632,0.01195858144891202,1.0,1.0,,,,,
2955,2178200,23640,0.007588131899781589,1.0,1.0,,,,,
2956,2178784,23648,0.013008147708126312,1.0,1.0,,,,,
2957,2179432,23656,0.012048638161399651,1.0,1.0,,,,,
2958,2180080,23664,0.010365069141589871,1.0,1.0,,,,,
2959,2180984,23672,0.010098933229046472,1.0,1.0,,,,,
2960,2181696,23680,0.012811667075599227,1.0,1.0,,,,,
2961,2182408,23688,0.013085753841559427,1.0,1.0,0.029269285911078188,0.625,0.7857142857142857,,
2962,2182992,23696,0.01730921310431725,0.875,0.9285714285714286,,,,,
2963,2183576,23704,0.010184470619773107,1.0,1.0,,,,,
2964,2184160,23712,0.017177615796856352,0.875,0.9285714285714286,,,,,
2965,2184872,23720,0.01835010623756685,0.875,0.9444444444444444,,,,,
2966,2185712,23728,0.008191517842886731,1.0,1.0,,,,,
2967,2186360,23736,0.023668209475000992,0.875,0.9333333333333333,,,,,
2968,2187008,23744,0.011299267236015794,1.0,1.0,,,,,
2969,2187656,23752,0.011361573417689045,1.0,1.0,0.016781169925458837,0.75,0.8888888888888888,,
2970,2188432,23760,0.011446226756239622,1.0,1.0,,,,,
2971,2188888,23768,0.015893256254496526,0.875,0.9411764705882353,,,,,
2972,2189536,23776,0.010420249801484162,1.0,1.0,,,,,
2973,2190504,23784,0.009938463680694771,1.0,1.0,,,,,
2974,2191152,23792,0.013916473439400962,0.875,0.9444444444444444,,,,,
2975,2191928,23800,0.00964910701512795,1.0,1.0,,,,,
2976,2192960,23808,0.008113189532509148,1.0,1.0,,,,,
2977,2194184,23816,0.007750948165414399,1.0,1.0,0.022096704597031187,0.625,0.8125,,
2978,2194768,23824,0.010654104459753629,1.0,1.0,,,,,
2979,2195416,23832,0.01289448510259555,1.0,1.0,,,,,
2980,2196128,23840,0.0121450964501387,1.0,1.0,,,,,
2981,2196712,23848,0.011166507308384567,1.0,1.0,,,,,
2982,2197616,23856,0.008641686261548378,1.0,1.0,,,,,
2983,2198136,23864,0.012768863070445011,1.0,1.0,,,,,
2984,2199040,23872,0.010467155191113773,0.75,0.8947368421052632,,,,,
2985,2199560,23880,0.016613724759602187,0.875,0.9333333333333333,0.017254753674458764,0.75,0.8333333333333334,,
2986,2200144,23888,0.011213496969781208,1.0,1.0,,,,,
2987,2200664,23896,0.013580132432220397,1.0,1.0,,,,,
2988,2201504,23904,0.012502890509284924,0.875,0.9411764705882353,,,,,
2989,2202088,23912,0.012366572048872544,1.0,1.0,,,,,
2990,2202928,23920,0.0070929452161848,1.0,1.0,,,,,
2991,2203640,23928,0.01781891187986769,0.875,0.9411764705882353,,,,,
2992,2204160,23936,0.0146762032822204,1.0,1.0,,,,,
2993,2204936,23944,0.010757326361422593,1.0,1.0,0.017088248091620527,0.875,0.9375,,
2994,2205840,23952,0.010608650648745057,1.0,1.0,,,,,
2995,2206552,23960,0.012426962100145432,1.0,1.0,,,,,
2996,2207328,23968,0.0143746767554696,0.875,0.9375,,,,,
2997,2208040,23976,0.012228522611085953,1.0,1.0,,,,,
2998,2208624,23984,0.015895175136507914,0.875,0.95,,,,,
2999,2209208,23992,0.017667412738671163,0.875,0.9333333333333333,,,,,
3000,2210048,24000,0.007097159083669902,1.0,1.0,,,,,
3001,2210888,24008,0.009963580995942991,1.0,1.0,0.028095621896971186,0.5,0.6923076923076923,,
3002,2211472,24016,0.01061175484485596,1.0,1.0,,,,,
3003,2212504,24024,0.01154033709179088,0.875,0.9375,,,,,
3004,2213344,24032,0.01279192978089948,1.0,1.0,,,,,
3005,2214120,24040,0.012177251155683556,1.0,1.0,,,,,
3006,2215088,24048,0.007369647229918214,1.0,1.0,,,,,
3007,2215736,24056,0.013538453492358656,1.0,1.0,,,,,
3008,2216320,24064,0.015794778454426818,0.875,0.9333333333333333,,,,,
3009,2217608,24072,0.006215378358292554,1.0,1.0,0.012041658808643708,1.0,1.0,,
3010,2218512,24080,0.00979767780305242,1.0,1.0,,,,,
3011,2219032,24088,0.012926342991435451,0.875,0.9444444444444444,,,,,
3012,2220704,24096,0.00613452530651333,0.875,0.9411764705882353,,,,,
3013,2221736,24104,0.007357038964129368,1.0,1.0,,,,,
3014,2222704,24112,0.007347533822782348,1.0,1.0,,,,,
3015,2223416,24120,0.010466506334152928,1.0,1.0,,,,,
3016,2224576,24128,0.008668537111492326,1.0,1.0,,,,,
3017,2225544,24136,0.009408829813393594,1.0,1.0,0.02255664344414675,0.875,0.9444444444444444,,
3018,2226064,24144,0.012967640009692614,1.0,1.0,,,,,
3019,2226712,24152,0.011463155092617342,1.0,1.0,,,,,
3020,2227296,24160,0.01165376978826899,1.0,1.0,,,,,
3021,2228008,24168,0.011451040189099242,1.0,1.0,,,,,
3022,2228912,24176,0.011362406125310238,1.0,1.0,,,,,
3023,2229816,24184,0.00998915058911041,1.0,1.0,,,,,
3024,2230336,24192,0.013980399070282985,1.0,1.0,,,,,
3025,2231048,24200,0.010436007780982637,1.0,1.0,0.035102478374219245,0.625,0.75,,
3026,2231824,24208,0.012057479762429312,1.0,1.0,,,,,
3027,2232408,24216,0.010365955222531777,1.0,1.0,,,,,
3028,2232992,24224,0.012804395742492338,1.0,1.0,,,,,
3029,2233640,24232,0.010561560218282723,1.0,1.0,,,,,
3030,2234352,24240,0.01186658665127665,1.0,1.0,,,,,
3031,2235000,24248,0.012549817954812794,1.0,1.0,,,,,
3032,2235776,24256,0.012056065426148095,0.875,0.9333333333333333,,,,,
3033,2236552,24264,0.009759643735916843,1.0,1.0,0.02608614699303149,0.75,0.9047619047619048,,
3034,2237008,24272,0.013123108268102816,1.0,1.0,,,,,
3035,2237656,24280,0.015354301305573952,0.875,0.9411764705882353,,,,,
3036,2238432,24288,0.012179425744248911,1.0,1.0,,,,,
3037,2239272,24296,0.011109201276418113,1.0,1.0,,,,,
3038,2239920,24304,0.011063062840023435,1.0,1.0,,,,,
3039,2240632,24312,0.010656903705841901,1.0,1.0,,,,,
3040,2241152,24320,0.022453386586227992,0.875,0.9375,,,,,
3041,2241992,24328,0.011529326287967564,1.0,1.0,0.010543497236897582,1.0,1.0,,
3042,2242768,24336,0.01049983286062305,1.0,1.0,,,,,
3043,2243352,24344,0.00978868817970574,1.0,1.0,,,,,
3044,2244128,24352,0.010626874629667852,1.0,1.0,,,,,
3045,2244904,24360,0.010000839829268008,1.0,1.0,,,,,
3046,2245552,24368,0.01095904194373688,1.0,1.0,,,,,
3047,2246072,24376,0.012506198457421453,1.0,1.0,,,,,
3048,2247040,24384,0.006960820260173032,1.0,1.0,,,,,
3049,2247624,24392,0.019807810869818605,0.625,0.8333333333333334,0.02799147325415461,0.625,0.8,,
3050,2248208,24400,0.01078493392208572,1.0,1.0,,,,,
3051,2248984,24408,0.010111688141605225,1.0,1.0,,,,,
3052,2250656,24416,0.0050396528671575545,1.0,1.0,,,,,
3053,2251496,24424,0.009634879878155818,1.0,1.0,,,,,
3054,2252080,24432,0.015847800182893557,1.0,1.0,,,,,
3055,2252728,24440,0.012426013078125393,1.0,1.0,,,,,
3056,2253312,24448,0.01244004070463038,1.0,1.0,,,,,
3057,2254024,24456,0.012791478122214282,1.0,1.0,0.01287368272446359,0.875,0.9375,,
3058,2254928,24464,0.008517793448683274,1.0,1.0,,,,,
3059,2255960,24472,0.012899701079691647,1.0,1.0,,,,,
3060,2256736,24480,0.007552748258105691,1.0,1.0,,,,,
3061,2257256,24488,0.011234083471612557,1.0,1.0,,,,,
3062,2257840,24496,0.013199471884507374,1.0,1.0,,,,,
3063,2258616,24504,0.011044140147731306,1.0,1.0,,,,,
3064,2259200,24512,0.015498599612580368,0.875,0.9411764705882353,,,,,
3065,2260040,24520,0.010895004448061749,1.0,1.0,0.011435702123736124,1.0,1.0,,
3066,2260624,24528,0.011131349449325516,1.0,1.0,,,,,
3067,2261400,24536,0.010510830488784656,1.0,1.0,,,,,
3068,2262048,24544,0.009457717189548335,1.0,1.0,,,,,
3069,2262952,24552,0.014672134946369448,0.875,0.9285714285714286,,,,,
3070,2263664,24560,0.01141144812079321,1.0,1.0,,,,,
3071,2264632,24568,0.011303797199062899,1.0,1.0,,,,,
3072,2265280,24576,0.012434878184949014,1.0,1.0,,,,,
3073,2265928,24584,0.011936755398031011,1.0,1.0,0.011096479740378806,1.0,1.0,,
3074,2266576,24592,0.010569329146417446,1.0,1.0,,,,,
3075,2267160,24600,0.01112928102644317,1.0,1.0,,,,,
3076,2267680,24608,0.013479009644399744,1.0,1.0,,,,,
3077,2268328,24616,0.015497701385741521,0.875,0.95,,,,,
3078,2268912,24624,0.012782938567259459,1.0,1.0,,,,,
3079,2269560,24632,0.011645862047526889,1.0,1.0,,,,,
3080,2270208,24640,0.01108596405467199,1.0,1.0,,,,,
3081,2270856,24648,0.008933637393469496,1.0,1.0,0.04214908973740713,0.625,0.7857142857142857,,
3082,2271504,24656,0.01883435754351052,0.875,0.9473684210526315,,,,,
3083,2272216,24664,0.008531639501115724,1.0,1.0,,,,,
3084,2273120,24672,0.0093267435158844,1.0,1.0,,,,,
3085,2273768,24680,0.015289849870010044,0.875,0.9230769230769231,,,,,
3086,2274416,24688,0.011680081750466146,1.0,1.0,,,,,
3087,2275000,24696,0.01260171010765259,0.875,0.9375,,,,,
3088,2275584,24704,0.013323030698496588,1.0,1.0,,,,,
3089,2276168,24712,0.012008131100876332,1.0,1.0,0.026925809382355052,0.75,0.8823529411764706,,
3090,2276816,24720,0.01637327415664987,0.875,0.95,,,,,
3091,2277592,24728,0.009854118732801282,1.0,1.0,,,,,
3092,2278432,24736,0.010506633398612084,1.0,1.0,,,,,
3093,2279208,24744,0.013503512131016027,0.875,0.9166666666666666,,,,,
3094,2279920,24752,0.01201943596825421,1.0,1.0,,,,,
3095,2280632,24760,0.01476645269008406,0.875,0.9285714285714286,,,,,
3096,2281792,24768,0.006434837279391101,1.0,1.0,,,,,
3097,2282952,24776,0.00810951885305163,1.0,1.0,0.033042450501758976,0.75,0.8333333333333334,,
3098,2283600,24784,0.010430980091130606,1.0,1.0,,,,,
3099,2284376,24792,0.009094053165678594,1.0,1.0,,,,,
3100,2285152,24800,0.009364805191355607,1.0,1.0,,,,,
3101,2285672,24808,0.01368677273452974,1.0,1.0,,,,,
3102,2286320,24816,0.014477920984408425,1.0,1.0,,,,,
